lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
# Adaptation terminated
# Step size = 0.188613
# Diagonal elements of inverse mass matrix:
# 5.05981, 4.92315, 0.388191, 0.342793, 3.81639, 3.76495, 4.34154, 4.33904, 7.00655, 3.95553, 3.93406, 6.85582, 1.69747, 5.19446, 4.83537, 1.51357, 1.18634, 2.53885, 1.89972, 5.36005, 0.990679, 1.60987, 0.827749, 0.391307, 6.28628, 0.0404322, 0.0951269, 5.80096, 34.8549, 17.1513, 37.0694, 0.0531589, 0.0432602
-407.44,1,0.188613,4,15,0,418.615,0.000707462,0.000269373,0.654844,0.400905,0.986176,0.111687,0.0449387,0.998458,0.266245,0.914425,0.264101,0.00244718,0.506269,2.82865e-005,0.920019,0.20689,0.666465,0.938648,0.151899,3.29792e-005,0.707835,0.774762,0.372298,0.180633,0.988258,0.999293,0.999731,0.345156,0.599095,0.0138239,0.888313,0.955061,0.00154206,0.733755,0.0855748,0.735899,0.997553,0.493731,0.999972,0.0799806,0.79311,0.333535,0.0613517,0.848101,0.999967,0.292165,0.225238,0.627702,0.819367,0.0117424,0.45014,2.11984e-005,0.379726,2.82106e-005,0.160663,0.383594,0.00947088,0.323034,5.05377e-014,0.293322
-407.98,0.948208,0.188613,5,33,1,427.007,0.385337,0.209837,0.102926,0.40014,0.895896,0.00135683,0.21136,0.904744,0.0200112,0.992577,0.00663243,0.0208374,0.829228,4.80807e-007,0.991189,0.166067,0.897627,0.888588,0.329551,0.620045,0.369649,0.582944,0.211202,0.538481,0.999886,0.614663,0.790163,0.897074,0.59986,0.104104,0.998643,0.78864,0.0952557,0.979989,0.00742334,0.993368,0.979163,0.170772,1,0.0088114,0.833933,0.102373,0.111412,0.670449,0.379955,0.630351,0.417056,0.788798,0.461519,0.000114068,0.4127,0.0137263,0.319109,0.00173412,0.267294,0.28073,8.6292e-019,0.428706,0.000896606,0.275104
-395.466,0.97895,0.188613,4,15,0,420.351,0.00814875,0.016723,0.261293,0.238319,0.950577,0.0128156,0.0555643,0.990968,0.0393198,0.832288,0.0680185,0.0366531,0.585439,7.30759e-005,0.863207,0.378877,0.713419,0.781144,0.23874,0.00952731,0.799003,0.872501,0.23912,0.440064,0.948493,0.991851,0.983277,0.738707,0.761681,0.0494226,0.987184,0.944436,0.00903242,0.96068,0.167712,0.931981,0.963347,0.414561,0.999927,0.136793,0.621123,0.286581,0.218856,0.76126,0.990473,0.200997,0.127499,0.76088,0.559936,0.0515073,0.363364,0.000490861,0.291116,0.00912557,0.331785,0.305025,1.40671e-016,0.381625,0.0137348,0.303734
-399.387,0.922989,0.188613,4,15,0,415.46,0.0722071,0.0265078,0.360056,0.308647,0.853582,0.0190374,0.0237616,0.996454,0.00856887,0.880442,0.310927,0.00589018,0.729417,0.0002027,0.935989,0.163024,0.80874,0.584374,0.0414877,0.00573712,0.829269,0.915274,0.326541,0.461826,0.964723,0.927793,0.973492,0.639944,0.691353,0.146418,0.980963,0.976238,0.00354601,0.991431,0.119558,0.689073,0.99411,0.270583,0.999797,0.0640107,0.836976,0.19126,0.415626,0.958512,0.994263,0.170731,0.0847265,0.673459,0.538174,0.0352769,0.339451,7.83344e-005,0.289877,0.0025302,0.368233,0.330018,8.16459e-016,0.396979,0.00243936,0.270394
-400.851,0.975227,0.188613,4,31,0,419.475,0.202982,0.122961,0.247215,0.642544,0.987664,0.146932,0.0895738,0.830179,0.126519,0.999893,0.00764146,0.0119051,0.790926,0.000453258,0.934667,0.263516,0.832605,0.961993,0.755137,0.470227,0.728864,0.90746,0.392733,0.570827,0.971086,0.797018,0.877039,0.752785,0.357456,0.012336,0.853068,0.910426,0.169821,0.873481,0.000107263,0.992359,0.988095,0.209074,0.999547,0.0653327,0.736484,0.167395,0.0380066,0.244863,0.529773,0.271136,0.0925398,0.607267,0.429173,0.0289143,0.445783,0.000268225,0.318071,0.0045057,0.210352,0.176431,5.50037e-007,0.430137,0.0257934,0.388658
-394.56,0.91689,0.188613,4,31,0,414.141,0.0608667,0.0222246,0.407491,0.443361,0.82158,0.0471176,0.137116,0.994369,0.0181544,0.999997,0.00157037,0.247437,0.565224,0.000508156,0.949885,0.12392,0.849377,0.700828,0.0673693,0.0202215,0.447573,0.552149,0.280338,0.421766,0.934716,0.939133,0.977775,0.592509,0.556639,0.17842,0.952882,0.862884,0.00563115,0.981846,2.53251e-006,0.99843,0.752563,0.434776,0.999492,0.0501145,0.87608,0.150623,0.299172,0.932631,0.979779,0.552427,0.447851,0.719662,0.578234,0.0652837,0.367813,5.96813e-007,0.301657,1.48529e-006,0.329961,0.262635,0.000526715,0.384303,4.21768e-005,0.35306
-394.244,0.886804,0.188613,4,15,0,413.539,0.155981,0.0593836,0.465538,0.242863,0.996684,0.0388368,0.0665612,0.968429,0.0240651,0.875409,0.13595,0.0335927,0.852389,0.00292686,0.95236,0.188494,0.71302,0.915853,0.497932,0.325039,0.878797,0.910206,0.437529,0.639623,0.999849,0.844019,0.940616,0.534462,0.757137,0.00331564,0.961163,0.933439,0.0315712,0.975935,0.124591,0.86405,0.966407,0.147611,0.997073,0.0476397,0.811506,0.28698,0.0841475,0.502068,0.674961,0.121203,0.0897936,0.562471,0.360377,0.000151016,0.358004,0.00287523,0.375126,0.000544142,0.266869,0.221084,3.68922e-009,0.441533,6.69163e-007,0.333963
-387.104,0.962071,0.188613,4,15,0,411.825,0.152572,0.000612437,0.22571,0.380997,0.994988,0.0108299,0.0451307,0.987291,0.135985,0.962402,0.116047,0.442851,0.78462,0.00887367,0.844541,0.158242,0.833605,0.631313,0.239111,0.0604695,0.607815,0.818414,0.135038,0.329995,0.995181,0.847428,0.999388,0.77429,0.619003,0.0050121,0.98917,0.954869,0.0127089,0.864015,0.0375983,0.883953,0.557149,0.21538,0.991126,0.155459,0.841758,0.166395,0.368687,0.760889,0.939531,0.392185,0.181586,0.864962,0.670005,0.00481887,0.358168,0.00362989,0.358359,0.000154076,0.281563,0.338684,0.00188843,0.379695,2.12095e-005,0.277836
-387.593,0.958441,0.188613,4,15,0,396.911,0.0429985,0.000542096,0.388876,0.456978,0.996934,0.0529264,0.155692,0.898784,0.0328124,0.986847,0.0757796,0.0103134,0.575791,0.000915564,0.965595,0.116057,0.892239,0.956782,0.193662,0.0645515,0.565831,0.581997,0.390806,0.522178,0.99127,0.957002,0.999458,0.611124,0.543022,0.00306638,0.947074,0.844308,0.101216,0.967188,0.0131526,0.92422,0.989687,0.424209,0.999084,0.0344046,0.883943,0.107761,0.0432177,0.806338,0.935449,0.434169,0.418003,0.609194,0.477822,0.00873011,0.420917,1.20812e-007,0.324562,0.00353233,0.251166,0.267872,0.000115453,0.397568,0.00323924,0.331027
-392.413,0.971456,0.188613,4,15,0,399.197,0.137825,0.000160874,0.233777,0.311231,0.953348,0.0783695,0.0584283,0.984349,0.134604,0.902996,0.0488152,0.237648,0.296801,0.333949,0.997669,0.206267,0.666461,0.490482,0.116696,0.0262414,0.532471,0.854734,0.0814821,0.317615,0.990224,0.862175,0.999839,0.766223,0.688769,0.0466517,0.92163,0.941572,0.015651,0.865396,0.0970042,0.951185,0.762352,0.703199,0.666051,0.00233119,0.793733,0.333539,0.509518,0.883304,0.973759,0.467529,0.145266,0.918518,0.682385,0.00977556,0.420346,1.72443e-005,0.355241,0.000150668,0.215918,0.352428,0.007524,0.340904,0.000970723,0.3065
-390.308,0.9905,0.188613,4,15,0,409.159,0.0314546,0.000707282,0.18911,0.302657,0.993959,0.171177,0.0666828,0.995309,0.0546405,0.968305,0.0492101,0.236948,0.748759,0.0578243,0.996492,0.251131,0.757115,0.80461,0.159156,0.138756,0.714113,0.765189,0.0594241,0.411721,0.914817,0.968545,0.999293,0.81089,0.697343,0.00604134,0.828823,0.933317,0.00469053,0.945359,0.0316951,0.95079,0.763052,0.251241,0.942176,0.0035082,0.748869,0.242885,0.19539,0.840844,0.861244,0.285887,0.234811,0.940576,0.588279,0.0851825,0.392344,3.12841e-006,0.347733,0.000342907,0.250476,0.375948,0.00297183,0.307229,0.00647531,0.316476
-393.48,0.892381,0.188613,4,15,0,405.734,0.116812,0.0835019,0.3951,0.781447,0.973199,0.037278,0.17342,0.999811,0.0786305,0.935573,0.0516328,0.0536165,0.399704,0.00615245,0.993928,0.0819376,0.855829,0.860703,0.133236,0.0518986,0.490777,0.537244,0.224629,0.212389,0.999878,0.883188,0.916498,0.6049,0.218553,0.0268009,0.962722,0.82658,0.000188512,0.92137,0.0644274,0.948367,0.946383,0.600296,0.993848,0.00607193,0.918062,0.144171,0.139297,0.866764,0.948101,0.509223,0.462756,0.775371,0.787611,0.00012244,0.454904,0.00020576,0.350704,0.0083471,0.194283,0.261612,6.84424e-007,0.409553,0.000108822,0.320282
-395.983,0.993535,0.188613,4,31,0,408.052,0.0989262,0.14449,0.472495,0.528884,0.993786,0.00991377,0.0336806,0.997822,0.132949,0.945541,0.0106203,0.456564,0.475809,0.0039443,0.959217,0.110898,0.419516,0.64648,0.176728,0.0879293,0.666334,0.424921,0.138371,0.154068,0.999968,0.901074,0.85551,0.527505,0.471116,0.00621398,0.990086,0.966319,0.00217838,0.867051,0.0544586,0.98938,0.543436,0.524191,0.996056,0.0407832,0.889102,0.580484,0.35352,0.823272,0.912071,0.333666,0.575079,0.861629,0.845932,3.17526e-005,0.437361,0.0022484,0.35709,0.000587903,0.205539,0.308349,8.00573e-009,0.354358,9.94229e-006,0.334457
-393.264,0.992799,0.188613,4,15,0,407.772,0.084769,0.156473,0.464192,0.475033,0.988734,0.00102073,0.0295168,0.997678,0.286945,0.933276,0.0121956,0.211562,0.499102,0.010679,0.982556,0.311766,0.529602,0.903126,0.177537,0.0858296,0.532176,0.429623,0.197318,0.208647,0.999962,0.915231,0.843527,0.535808,0.524967,0.0112663,0.998979,0.970483,0.00232227,0.713055,0.0667235,0.987804,0.788438,0.500898,0.989321,0.0174443,0.688234,0.470398,0.0968735,0.822463,0.91417,0.467824,0.570377,0.802682,0.791353,3.75318e-005,0.419442,0.000270975,0.393715,0.0061017,0.1868,0.309794,2.56799e-006,0.371443,4.11015e-005,0.31239
-397.431,0.891495,0.188613,5,63,0,412.415,0.111885,0.00789282,0.24585,0.39344,0.999954,0.024161,0.107007,0.857123,0.000861706,0.997836,0.00624809,0.109465,0.87646,0.13499,0.924267,0.0313075,0.979311,0.950992,0.224542,0.135414,0.755897,0.971887,0.14847,0.60108,0.999842,0.888115,0.992107,0.75415,0.60656,4.62536e-005,0.975839,0.892993,0.142877,0.999138,0.00216428,0.993752,0.890535,0.12354,0.86501,0.0757331,0.968692,0.0206893,0.049008,0.775458,0.864586,0.244103,0.0281132,0.85153,0.39892,0.000157989,0.37121,0.00128858,0.295924,0.0031058,0.309042,0.267241,0.0233583,0.415704,0.000465352,0.312661
-398.429,0.936229,0.188613,4,15,0,412.777,0.00831709,0.0134314,0.608226,0.292289,0.998805,0.0114999,0.2275,0.9919,0.562362,0.999671,0.0810877,0.0298062,0.728311,0.00859478,0.979839,0.019609,0.947319,0.779687,0.424802,0.18537,0.621223,0.879038,0.690226,0.49514,0.996843,0.991683,0.986569,0.391774,0.707711,0.00119503,0.9885,0.7725,0.00809996,0.437638,0.00032906,0.918912,0.970194,0.271689,0.991405,0.0201606,0.980391,0.0526811,0.220313,0.575198,0.81463,0.378777,0.120962,0.309774,0.50486,0.0031568,0.413703,0.000181137,0.297846,3.06425e-005,0.277652,0.238248,3.31227e-006,0.396331,0.010796,0.365209
-394.283,0.993478,0.188613,4,15,0,410.813,0.165051,0.0874142,0.199249,0.413882,0.979239,0.13989,0.00505914,0.877513,1.71354e-005,0.875652,0.059033,0.113769,0.741387,0.00147709,0.84276,0.216911,0.464928,0.86876,0.0613364,0.00187224,0.68973,0.766489,0.0684116,0.203478,0.968882,0.834949,0.912586,0.800751,0.586118,0.020761,0.86011,0.994941,0.122487,0.999983,0.124348,0.940967,0.886231,0.258613,0.998523,0.15724,0.783089,0.535072,0.13124,0.938664,0.998128,0.31027,0.233511,0.931588,0.796522,0.0311177,0.446607,0.000634767,0.35182,0.00489197,0.196847,0.349449,1.0286e-005,0.392655,0.00471528,0.252369
-390.539,0.98376,0.188613,4,15,0,403.93,0.0268371,0.267296,0.282512,0.310782,0.970932,0.125924,0.046117,0.906538,1.91526e-005,0.972508,0.083296,0.257698,0.637828,0.00222419,0.899282,0.173752,0.50355,0.818819,0.295544,0.00937055,0.484164,0.691491,0.132052,0.239843,0.967021,0.973163,0.732704,0.717488,0.689218,0.0290685,0.874076,0.953883,0.0934621,0.999981,0.0274916,0.916704,0.742302,0.362172,0.997776,0.100718,0.826248,0.49645,0.181181,0.704456,0.990629,0.515836,0.308509,0.867948,0.760157,0.0329786,0.438157,0.00527947,0.371084,0.00290871,0.173964,0.339379,4.68006e-008,0.37576,0.0167958,0.276673
-389.336,0.967682,0.188613,4,15,0,405.845,0.0143688,0.00767543,0.493717,0.398632,0.878319,0.0419307,0.00647511,0.955386,0.00239442,0.881498,0.0592905,0.00823466,0.683192,0.0363961,0.873958,0.136891,0.824216,0.986442,0.127007,0.0153219,0.772664,0.595342,0.216657,0.132922,0.935635,0.985631,0.992325,0.506283,0.601368,0.121681,0.958069,0.993525,0.0446137,0.997606,0.118502,0.940709,0.991765,0.316808,0.963604,0.126042,0.863109,0.175784,0.0135582,0.872993,0.984678,0.227336,0.404658,0.783343,0.867078,0.064365,0.428785,0.00061222,0.346942,0.00410615,0.219168,0.268041,1.08477e-005,0.391256,0.00509464,0.335985
-389.666,0.9517,0.188613,4,15,0,401.654,0.0637125,0.00237796,0.524451,0.248205,0.956559,0.176278,0.0344533,0.996209,0.000591928,0.99756,0.137845,0.011254,0.514942,0.0192567,0.950903,0.205057,0.479018,0.692862,0.1239,0.00734941,0.665415,0.706567,0.190953,0.297443,0.968422,0.936288,0.997622,0.475549,0.751795,0.0434411,0.823722,0.965547,0.0037909,0.999408,0.00243952,0.862155,0.988746,0.485058,0.980743,0.0490975,0.794943,0.520982,0.307138,0.8761,0.992651,0.334585,0.293433,0.809047,0.702557,0.0315776,0.408183,0.000569682,0.367733,0.000147769,0.219306,0.306704,0.00477788,0.397293,8.84918e-007,0.295286
-395.177,0.904753,0.188613,4,15,0,408.165,0.173348,0.169836,0.378006,0.163449,0.922293,0.000565378,0.00633476,0.983022,0.00184199,0.999808,0.208017,0.11414,0.858515,0.0118836,0.936505,0.0902701,0.85384,0.772945,0.324044,0.0292537,0.395365,0.485752,0.160852,0.311563,0.954431,0.826652,0.830164,0.621994,0.836551,0.077707,0.999435,0.993665,0.0169775,0.998158,0.000192023,0.791983,0.88586,0.141485,0.988116,0.0634951,0.90973,0.14616,0.227055,0.675956,0.970746,0.604635,0.514248,0.839148,0.688437,0.0455694,0.464315,4.82848e-005,0.340608,6.6739e-005,0.190809,0.31335,0.00426834,0.384051,1.39013e-010,0.302484
-392.931,0.989704,0.188613,4,15,0,403.711,0.0364827,0.0555876,0.46417,0.217885,0.932397,0.00100196,0.0075451,0.964559,0.0106144,0.999926,0.0722019,0.0378693,0.791907,0.0401422,0.857587,0.0739155,0.572731,0.774113,0.0988649,0.0118962,0.656747,0.819671,0.128776,0.174439,0.934421,0.963517,0.944412,0.53583,0.782115,0.067603,0.998998,0.992455,0.0354408,0.989386,7.35405e-005,0.927798,0.962131,0.208093,0.959858,0.142413,0.926084,0.427269,0.225887,0.901135,0.988104,0.343253,0.180329,0.871224,0.825561,0.065579,0.376502,9.85456e-005,0.351495,9.33362e-005,0.261135,0.321724,0.0108687,0.388666,2.07226e-008,0.289418
-390.488,0.991109,0.188613,5,47,0,404.012,0.0483473,0.0455784,0.436909,0.553491,0.93031,0.0336402,0.000296343,0.990028,0.00618192,0.834543,0.0784057,0.00397213,0.932208,0.0901442,0.841405,0.0777145,0.851888,0.770278,0.089225,0.00916903,0.671865,0.54154,0.387166,0.439257,0.93657,0.951653,0.954422,0.563091,0.446509,0.0696898,0.96636,0.999704,0.00997198,0.993818,0.165457,0.921594,0.996028,0.0677923,0.909856,0.158595,0.922285,0.148112,0.229722,0.910775,0.990831,0.328135,0.45846,0.612834,0.560743,0.0634301,0.445337,0.000604594,0.317133,0.00485801,0.22541,0.271274,1.64392e-008,0.385136,0.0121203,0.338127
-392.943,0.943689,0.188613,4,15,0,406.348,0.0427745,0.106854,0.406895,0.495114,0.973132,0.127971,0.000778893,0.998421,0.00323147,0.926655,0.167586,0.0589839,0.75665,0.01131,0.815625,0.0446379,0.814513,0.910158,0.123093,0.0701994,0.367434,0.512241,0.656084,0.561502,0.988984,0.957226,0.893146,0.593105,0.504886,0.026868,0.872029,0.999221,0.0015785,0.996769,0.0733446,0.832414,0.941016,0.24335,0.98869,0.184375,0.955362,0.185487,0.089842,0.876907,0.929801,0.632566,0.487759,0.343916,0.438498,0.0110163,0.385784,0.0375103,0.3789,0.000351406,0.225212,0.295366,3.49754e-009,0.386775,0.0101039,0.279997
-396.437,0.838484,0.188613,4,15,0,412.379,0.114475,0.0236149,0.39463,0.252435,0.902106,0.038579,0.00454095,0.99343,0.00920466,0.998726,0.00758362,0.107289,0.901718,0.000143029,0.987956,0.259228,0.983801,0.648062,0.3446,0.0461261,0.565238,0.861277,0.228134,0.280401,0.96753,0.885525,0.976385,0.60537,0.747565,0.0978941,0.961421,0.995459,0.00656984,0.990795,0.00127367,0.992416,0.892711,0.0982824,0.999857,0.0120435,0.740772,0.0161986,0.351938,0.6554,0.953874,0.434762,0.138723,0.771866,0.719599,0.03247,0.423578,6.96783e-006,0.275105,1.86907e-009,0.300542,0.325209,0.000771477,0.362491,3.21649e-006,0.312292
-391.657,0.984732,0.188613,4,15,0,411.389,0.114176,0.0459866,0.381048,0.349918,0.966412,0.0975856,0.341872,0.966057,0.0122208,0.926577,0.0704256,0.118789,0.386516,8.43482e-007,0.977194,0.0360153,0.900693,0.924678,0.127836,0.0152029,0.592925,0.866158,0.303507,0.480516,0.996646,0.885824,0.954013,0.618952,0.650082,0.033588,0.902414,0.658128,0.0339429,0.987779,0.0734225,0.929574,0.881211,0.613484,0.999999,0.0228061,0.963985,0.0993066,0.0753224,0.872164,0.984797,0.407075,0.133842,0.696493,0.519484,0.00335378,0.381676,0.00031142,0.332212,0.0161889,0.274519,0.288788,0.0115925,0.362659,4.53149e-007,0.332053
-394.21,0.127438,0.188613,4,15,0,419.669,0.0512867,0.157307,0.459868,0.436632,0.98579,0.0323059,0.244115,0.984804,0.027462,0.939985,0.103172,0.0755543,0.241276,1.54705e-006,0.962531,0.0560163,0.887845,0.880415,0.229185,0.0533268,0.433165,0.889754,0.352918,0.41269,0.998387,0.948713,0.842693,0.540132,0.563368,0.0142099,0.967694,0.755885,0.0151959,0.972538,0.0600147,0.896828,0.924446,0.758724,0.999998,0.0374693,0.943984,0.112155,0.119585,0.770815,0.946673,0.566835,0.110246,0.647082,0.58731,0.00161283,0.429135,0.0203364,0.301497,9.01465e-005,0.239607,0.315428,0.02976,0.319126,1.63463e-007,0.345019
-394.524,0.959521,0.188613,4,15,0,405.435,0.138373,0.0141385,0.55216,0.439392,0.941804,0.011582,0.0367528,0.87174,0.00156154,0.971478,0.0115031,0.194879,0.829077,6.44601e-005,0.85128,0.0602474,0.912263,0.647015,0.120548,0.00174063,0.877402,0.723209,0.368589,0.282761,0.995684,0.861627,0.985861,0.44784,0.560608,0.0581957,0.988418,0.963247,0.12826,0.998438,0.0285215,0.988497,0.805121,0.170923,0.999936,0.14872,0.939753,0.0877371,0.352985,0.879452,0.998259,0.122598,0.276791,0.631411,0.717239,0.00431619,0.371112,7.8328e-005,0.377354,0.000927761,0.250494,0.340858,0.00103936,0.367148,2.65912e-010,0.290988
-397.594,0.927066,0.188613,4,15,0,415.569,0.0305688,0.0720076,0.215475,0.496846,0.954325,0.00147584,0.0717733,0.992392,0.31311,0.983958,0.0184146,0.00553634,0.273383,0.325257,0.961338,0.0862703,0.822523,0.87786,0.289259,0.0103385,0.443976,0.973688,0.326715,0.262178,0.995595,0.969431,0.927992,0.784525,0.503154,0.0456747,0.998524,0.928227,0.00760763,0.68689,0.0160416,0.981585,0.994464,0.726617,0.674743,0.0386618,0.91373,0.177477,0.12214,0.710741,0.989661,0.556024,0.0263117,0.673285,0.737822,0.00440451,0.46712,0.0234331,0.285731,2.34076e-006,0.245613,0.323981,0.0015358,0.362739,2.89764e-010,0.289845
-397.521,0.996038,0.188613,4,15,0,411.795,0.137162,0.0312898,0.398978,0.27346,0.926861,0.00127395,0.195651,0.978528,0.00260969,0.965071,0.131243,0.093467,0.882561,0.000473338,0.931357,0.229792,0.800638,0.80671,0.159925,0.0858882,0.717324,0.788164,0.367982,0.113784,0.999941,0.862838,0.96871,0.601022,0.72654,0.0731394,0.998726,0.804349,0.0214725,0.99739,0.0349288,0.868757,0.906533,0.117439,0.999527,0.0686428,0.770208,0.199362,0.19329,0.840075,0.914112,0.282676,0.211836,0.632018,0.886216,5.90928e-005,0.480096,5.45104e-005,0.328612,0.00284384,0.191277,0.352687,1.49814e-005,0.379783,7.51329e-014,0.264631
-404.587,0.807758,0.188613,5,63,0,417.24,0.0069016,0.0163537,0.297956,0.601547,0.947484,0.238688,0.0935613,0.894011,0.00954473,0.99834,0.00761015,0.000593093,0.895737,0.0027105,0.953766,0.209261,0.792408,0.881044,0.0331628,0.127636,0.40296,0.909362,0.306489,0.700858,0.981394,0.993098,0.983646,0.702044,0.398453,0.052516,0.761312,0.906439,0.105989,0.990455,0.00165956,0.99239,0.999407,0.104263,0.99729,0.046234,0.790739,0.207592,0.118956,0.966837,0.872364,0.59704,0.0906384,0.693511,0.299142,0.018606,0.313503,6.4034e-012,0.364416,0.0035262,0.322072,0.254958,6.22158e-016,0.402619,8.64668e-006,0.338896
-399.338,0.984064,0.188613,4,31,0,424.885,0.0137215,0.144487,0.275984,0.106118,0.928692,0.0173057,0.0327158,0.9956,0.0348817,0.997536,0.15886,0.0329909,0.271671,0.0953432,0.861707,0.0562019,0.804478,0.929875,0.452004,0.010346,0.223461,0.763566,0.153529,0.263285,0.996458,0.986278,0.855513,0.724016,0.893882,0.0713081,0.982694,0.967284,0.00440007,0.965118,0.00246399,0.84114,0.967009,0.728329,0.904657,0.138293,0.943798,0.195522,0.0701249,0.547996,0.989654,0.776539,0.236434,0.846471,0.736715,0.00354175,0.403696,3.62555e-006,0.389788,0.00243066,0.206359,0.386269,9.26625e-012,0.338856,0.000156447,0.272441
-402.665,0.934585,0.188613,4,15,0,421.228,0.0809051,0.00186641,0.570089,0.240239,0.972175,0.00135195,0.215835,0.99968,0.0643192,0.774459,0.0345833,0.0260814,0.729302,0.0104193,0.955664,0.202879,0.886063,0.542413,0.0188968,0.224324,0.767242,0.394982,0.239827,0.276316,0.97981,0.919095,0.998134,0.429911,0.759761,0.0278253,0.998648,0.784165,0.000320442,0.935681,0.225541,0.965417,0.973919,0.270698,0.989581,0.0443356,0.797121,0.113937,0.457587,0.981103,0.775676,0.232758,0.605018,0.760173,0.723684,0.0201901,0.474473,0.024177,0.334073,0.000303666,0.191442,0.270671,9.94033e-011,0.504586,1.10152e-005,0.200262
-394.432,0.839301,0.188613,4,15,0,415.708,0.0417115,0.0518716,0.280285,0.302756,0.946435,0.00757669,0.0174113,0.999298,0.00216299,0.998184,0.14664,0.0501741,0.711031,0.112338,0.827197,0.130287,0.87857,0.935708,0.536522,0.00459599,0.564903,0.927535,0.297173,0.424638,0.985333,0.958289,0.948128,0.719715,0.697244,0.0535649,0.992423,0.982589,0.000701879,0.997837,0.00181626,0.85336,0.949826,0.288969,0.887662,0.172803,0.869713,0.12143,0.0642915,0.463478,0.995404,0.435097,0.0724647,0.702827,0.575362,0.0146665,0.40307,2.6302e-006,0.348261,0.00565922,0.174244,0.361743,0.00905522,0.323732,0.0653695,0.308864
-398.257,1,0.188613,4,15,0,413.855,0.0480175,0.0553677,0.174083,0.20998,0.957045,0.012621,0.00246103,0.999061,0.00224897,0.998566,0.130462,0.177503,0.574946,0.193368,0.839615,0.340924,0.794436,0.963636,0.277741,0.00402999,0.479021,0.970505,0.328984,0.495903,0.983971,0.951983,0.944632,0.825917,0.79002,0.0429549,0.987379,0.997539,0.000939004,0.997751,0.00143395,0.869538,0.822497,0.425054,0.806632,0.160385,0.659076,0.205564,0.0363643,0.722259,0.99597,0.520979,0.0294955,0.671016,0.504097,0.016029,0.444377,3.00748e-007,0.369374,0.00362808,0.180779,0.3486,1.75511e-006,0.316481,0.00546747,0.331291
-396.347,0.914696,0.188613,4,15,0,413.467,0.018243,0.0402643,0.566406,0.451215,0.910627,0.000797154,0.00988565,0.992468,7.53648e-006,0.804495,0.0692054,0.0802703,0.472471,0.00023097,0.9918,0.0195672,0.848707,0.719717,0.157169,0.0541546,0.578878,0.561106,0.129805,0.356703,0.883125,0.981757,0.959736,0.433594,0.548785,0.0893732,0.999203,0.990114,0.00753177,0.999992,0.195505,0.930795,0.91973,0.527529,0.999769,0.00819961,0.980433,0.151293,0.280283,0.842831,0.945845,0.421122,0.438894,0.870195,0.643297,0.116875,0.451646,1.66951e-006,0.322414,0.000119259,0.216337,0.250821,0.0064724,0.406362,0.00313056,0.342696
-390.743,0.969688,0.188613,4,15,0,410.571,0.110427,0.0647328,0.319012,0.328206,0.991694,0.0299593,0.00852557,0.989926,0.27162,0.99699,0.0863271,0.0301504,0.908622,0.0120679,0.708164,0.109077,0.775959,0.848711,0.28297,0.0800395,0.618603,0.880093,0.145645,0.415368,0.989101,0.889573,0.935267,0.680988,0.671794,0.00830606,0.970041,0.991474,0.0100742,0.72838,0.00300993,0.913673,0.96985,0.0913779,0.987932,0.291836,0.890923,0.224041,0.151289,0.71703,0.919961,0.381397,0.119907,0.854355,0.584632,0.010899,0.443307,0.00865626,0.333668,0.0117973,0.222999,0.350723,1.1111e-005,0.419815,1.35628e-005,0.209008
-391.904,0.940101,0.188613,4,15,0,402.639,0.0918103,0.0343603,0.455332,0.499864,0.877977,0.114355,0.350962,0.989294,0.0028119,0.971111,0.0565827,0.390631,0.515077,0.123266,0.999714,0.251859,0.91279,0.967327,0.151539,0.0378394,0.630553,0.591566,0.500914,0.357414,0.991554,0.90819,0.96564,0.544668,0.500136,0.122023,0.885645,0.649038,0.0107062,0.997188,0.0288887,0.943417,0.609369,0.484923,0.876734,0.000285593,0.748141,0.0872104,0.0326725,0.848461,0.962161,0.369447,0.408434,0.499086,0.642586,0.00844642,0.372032,7.93739e-007,0.340177,0.0112935,0.254657,0.221768,0.0275845,0.36167,0.00554993,0.405268
