lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta__asColumnOfTable__document_topic.1.1,theta__asColumnOfTable__document_topic.2.1,theta__asColumnOfTable__document_topic.3.1,theta__asColumnOfTable__document_topic.4.1,theta__asColumnOfTable__document_topic.5.1,theta__asColumnOfTable__document_topic.6.1,theta__asColumnOfTable__document_topic.7.1,theta__asColumnOfTable__document_topic.8.1,theta__asColumnOfTable__document_topic.9.1,theta__asColumnOfTable__document_topic.10.1,theta__asColumnOfTable__document_topic.11.1,theta__asColumnOfTable__document_topic.12.1,theta__asColumnOfTable__document_topic.13.1,theta__asColumnOfTable__document_topic.14.1,theta__asColumnOfTable__document_topic.15.1,theta__asColumnOfTable__document_topic.16.1,theta__asColumnOfTable__document_topic.17.1,theta__asColumnOfTable__document_topic.18.1,theta__asColumnOfTable__document_topic.19.1,theta__asColumnOfTable__document_topic.20.1,theta__asColumnOfTable__document_topic.21.1,theta__asColumnOfTable__document_topic.22.1,theta__asColumnOfTable__document_topic.23.1,theta__asColumnOfTable__document_topic.24.1,theta__asColumnOfTable__document_topic.25.1,theta__asColumnOfTable__document_topic.1.2,theta__asColumnOfTable__document_topic.2.2,theta__asColumnOfTable__document_topic.3.2,theta__asColumnOfTable__document_topic.4.2,theta__asColumnOfTable__document_topic.5.2,theta__asColumnOfTable__document_topic.6.2,theta__asColumnOfTable__document_topic.7.2,theta__asColumnOfTable__document_topic.8.2,theta__asColumnOfTable__document_topic.9.2,theta__asColumnOfTable__document_topic.10.2,theta__asColumnOfTable__document_topic.11.2,theta__asColumnOfTable__document_topic.12.2,theta__asColumnOfTable__document_topic.13.2,theta__asColumnOfTable__document_topic.14.2,theta__asColumnOfTable__document_topic.15.2,theta__asColumnOfTable__document_topic.16.2,theta__asColumnOfTable__document_topic.17.2,theta__asColumnOfTable__document_topic.18.2,theta__asColumnOfTable__document_topic.19.2,theta__asColumnOfTable__document_topic.20.2,theta__asColumnOfTable__document_topic.21.2,theta__asColumnOfTable__document_topic.22.2,theta__asColumnOfTable__document_topic.23.2,theta__asColumnOfTable__document_topic.24.2,theta__asColumnOfTable__document_topic.25.2,mu__asColumnOfTable__topic_word.1.1,mu__asColumnOfTable__topic_word.2.1,mu__asColumnOfTable__topic_word.1.2,mu__asColumnOfTable__topic_word.2.2,mu__asColumnOfTable__topic_word.1.3,mu__asColumnOfTable__topic_word.2.3,mu__asColumnOfTable__topic_word.1.4,mu__asColumnOfTable__topic_word.2.4,mu__asColumnOfTable__topic_word.1.5,mu__asColumnOfTable__topic_word.2.5
# Adaptation terminated
# Step size = 0.204452
# Diagonal elements of inverse mass matrix:
# 4.90743, 4.73849, 0.334402, 0.329256, 4.87218, 4.71098, 6.41393, 6.05702, 5.23804, 4.82514, 4.1266, 6.87541, 1.53431, 10.9322, 4.58249, 4.11254, 3.4823, 2.59141, 1.53184, 5.08595, 1.10995, 1.93829, 1.59185, 0.444164, 4.3745, 22.2309, 19.5518, 0.0613038, 0.0416124, 0.0372156, 0.0928729, 6.94296, 53.6883
-440.662,0.938627,0.204452,4,15,0,454.83,0.963157,0.99567,0.557323,0.742315,0.013544,0.993844,0.815855,8.39431e-005,0.995937,0.00263694,0.993253,0.957871,0.776389,0.984995,0.00130468,0.745729,0.0577438,0.129959,0.411093,0.968509,0.564363,0.391728,0.792574,0.560287,0.142902,0.0368426,0.00433012,0.442677,0.257685,0.986456,0.00615641,0.184145,0.999916,0.00406263,0.997363,0.00674665,0.042129,0.223611,0.0150053,0.998695,0.254271,0.942256,0.870041,0.588907,0.0314908,0.435637,0.608272,0.207426,0.439713,0.857098,0.0391164,0.374341,1.28319e-006,0.377051,0.255829,0.24498,0.400096,0.00126212,0.304958,0.00236614
-439.53,0.702091,0.204452,4,15,0,457.291,0.91498,0.993701,0.539436,0.761499,0.0202195,0.996248,0.837268,0.000135833,0.998201,0.00329327,0.991936,0.941075,0.782657,0.938143,0.00123193,0.743925,0.137989,0.144805,0.403279,0.948856,0.551051,0.377093,0.74676,0.574032,0.154293,0.0850197,0.00629915,0.460564,0.238501,0.979781,0.00375186,0.162732,0.999864,0.00179929,0.996707,0.00806426,0.0589251,0.217343,0.061857,0.998768,0.256075,0.862011,0.855195,0.596721,0.0511437,0.448949,0.622907,0.25324,0.425968,0.845707,0.0426899,0.365788,8.67369e-007,0.378459,0.277517,0.250666,0.387172,0.000902867,0.29262,0.00418473
-446.247,0.866217,0.204452,4,15,0,461.746,0.911858,0.969837,0.670106,0.692677,0.0175316,0.761968,0.905221,3.95087e-006,0.99428,0.0235673,0.987226,0.999654,0.122923,0.974238,4.44681e-005,0.914677,0.34008,0.293959,0.919439,0.788305,0.315453,0.381399,0.818319,0.663617,0.0199322,0.0881421,0.0301631,0.329894,0.307323,0.982468,0.238032,0.0947789,0.999996,0.00572014,0.976433,0.0127745,0.00034585,0.877077,0.0257622,0.999956,0.085323,0.65992,0.706041,0.0805611,0.211695,0.684547,0.618601,0.181681,0.336383,0.980068,9.48852e-006,0.46621,0.0189168,0.362276,0.343582,0.171435,0.315246,2.001e-013,0.322245,7.89114e-005
-444.059,0.940657,0.204452,4,15,0,463.545,0.949319,0.99098,0.738162,0.546938,0.0155428,0.976477,0.904102,5.34233e-006,0.931306,0.0541094,0.74506,0.999994,0.196646,0.905426,0.000760157,0.655469,0.267024,0.226837,0.602666,0.956939,0.264446,0.689692,0.745463,0.799541,0.00827474,0.050681,0.00902027,0.261838,0.453062,0.984457,0.0235226,0.0958984,0.999995,0.0686936,0.945891,0.25494,5.75495e-006,0.803354,0.0945741,0.99924,0.344531,0.732976,0.773163,0.397334,0.0430608,0.735554,0.310308,0.254537,0.200459,0.991725,0.000694381,0.459832,3.89559e-005,0.343014,0.276769,0.190201,0.454331,9.6058e-010,0.268166,0.00695301
-444.883,0.933439,0.204452,4,15,0,460.048,0.998358,0.999182,0.637877,0.546264,0.046926,0.895033,0.91095,0.532942,0.953835,0.00570831,0.989897,0.943552,0.677913,0.980554,0.00528439,0.989708,0.184818,0.162482,0.963583,0.894968,0.785265,0.0176422,0.711566,0.605454,0.162966,0.00164193,0.000818009,0.362123,0.453736,0.953074,0.104967,0.0890505,0.467058,0.046165,0.994292,0.0101031,0.0564477,0.322087,0.0194461,0.994716,0.010292,0.815182,0.837518,0.0364174,0.105032,0.214735,0.982358,0.288434,0.394546,0.837034,0.0137596,0.452138,0.00640424,0.329862,0.353322,0.217805,0.366108,0.000194526,0.260406,3.77144e-007
-446.29,0.943047,0.204452,4,15,0,465.55,0.515767,0.943733,0.450719,0.451918,0.00172849,0.983073,0.94645,4.81437e-007,0.895689,0.0111733,0.794801,0.812253,0.101762,0.999674,0.0415553,0.589849,0.327748,0.178819,0.458114,0.962832,0.0984403,0.728297,0.678979,0.671179,2.64258e-005,0.484233,0.0562669,0.549281,0.548082,0.998272,0.016927,0.0535501,1,0.104311,0.988827,0.205199,0.187747,0.898238,0.000326065,0.958445,0.410151,0.672252,0.821181,0.541886,0.0371677,0.90156,0.271703,0.321021,0.328821,0.999974,0.0012185,0.372629,2.16987e-005,0.339188,0.234875,0.26811,0.466898,9.8159e-006,0.296986,0.0200632
-439.659,0.932229,0.204452,4,15,0,457.924,0.985134,0.92422,0.689858,0.654268,0.220647,0.905233,0.860027,1.84901e-005,0.980997,0.0909392,0.974423,0.958193,0.730639,0.948338,0.0954222,0.994614,0.0364835,0.105544,0.897187,0.884766,0.262921,0.0145572,0.592879,0.547055,0.000413282,0.014866,0.0757803,0.310142,0.345732,0.779353,0.0947667,0.139973,0.999982,0.0190026,0.909061,0.0255765,0.0418073,0.269361,0.0516621,0.904578,0.0053858,0.963517,0.894456,0.102813,0.115234,0.737079,0.985443,0.407121,0.452945,0.999587,0.0182103,0.332083,0.000646334,0.355539,0.239309,0.300033,0.386713,1.89279e-005,0.355121,0.012326
-437.42,0.429379,0.204452,4,15,0,456.948,0.977195,0.947681,0.682095,0.626269,0.104973,0.836247,0.877188,3.4237e-005,0.973664,0.0973473,0.98531,0.954654,0.672776,0.986143,0.0439445,0.994819,0.0533681,0.123957,0.871524,0.77695,0.285669,0.0104059,0.589452,0.56754,0.000408642,0.0228052,0.0523187,0.317905,0.373731,0.895027,0.163753,0.122812,0.999966,0.0263357,0.902653,0.0146899,0.0453455,0.327224,0.0138566,0.956056,0.00518094,0.946632,0.876043,0.128476,0.22305,0.714331,0.989594,0.410548,0.43246,0.999591,0.00542915,0.351487,0.000600839,0.351804,0.25032,0.276952,0.394141,2.13516e-005,0.349509,0.0197359
-434.513,0.698645,0.204452,4,31,0,452.624,0.998967,0.88779,0.625967,0.701502,0.0271157,0.97026,0.871872,3.82378e-005,0.707887,0.018682,0.97431,0.825315,0.261286,0.99616,0.0781413,0.734218,0.311358,0.215545,0.956481,0.996225,0.182943,0.251155,0.757594,0.632788,0.0544866,0.00103306,0.11221,0.374033,0.298498,0.972884,0.0297403,0.128128,0.999962,0.292113,0.981318,0.0256904,0.174685,0.738714,0.00383987,0.921859,0.265782,0.688642,0.784455,0.043519,0.00377514,0.817057,0.748845,0.242406,0.367212,0.945513,0.00226202,0.330357,0.00304859,0.39291,0.320378,0.267676,0.365751,1.81371e-006,0.308561,0.00905532
-439.642,0.902159,0.204452,4,15,0,454.623,0.968431,0.970582,0.60782,0.712027,0.0306467,0.998806,0.943378,1.40453e-005,0.820945,0.0343835,0.994278,0.679731,0.253585,0.99927,0.360571,0.923947,0.142473,0.147915,0.974368,0.903642,0.105613,0.350005,0.652923,0.670425,0.00318717,0.0315688,0.0294179,0.39218,0.287973,0.969353,0.00119442,0.0566217,0.999986,0.179055,0.965617,0.00572234,0.320269,0.746415,0.000730052,0.639429,0.0760532,0.857527,0.852085,0.0256323,0.0963575,0.894387,0.649995,0.347077,0.329575,0.996813,0.0200642,0.415118,0.00014803,0.372855,0.262779,0.210202,0.388144,1.14894e-009,0.328866,0.00182448
-434.394,0.950717,0.204452,4,15,0,454.96,0.645513,0.97164,0.574549,0.617391,0.126335,0.994531,0.925293,1.77068e-005,0.991065,0.0206762,0.983299,0.826296,0.212687,0.942513,0.0178329,0.946954,0.237453,0.208727,0.738656,0.685836,0.387924,0.345357,0.877332,0.782147,0.0215228,0.354487,0.0283596,0.425451,0.382609,0.873665,0.00546915,0.0747065,0.999982,0.00893541,0.979324,0.0167012,0.173704,0.787313,0.0574871,0.982167,0.053046,0.762547,0.791273,0.261344,0.314164,0.612076,0.654643,0.122668,0.217853,0.978477,0.00214051,0.453697,0.000101656,0.297251,0.3122,0.227315,0.356783,7.41525e-005,0.328774,0.0216623
-435.974,0.983259,0.204452,4,15,0,446.619,0.976775,0.980054,0.429538,0.725928,0.0302028,0.907082,0.954313,1.33815e-007,0.570102,0.0668809,0.989795,0.857346,0.304213,0.980917,0.0610919,0.656548,0.186288,0.0795357,0.825849,0.997711,0.499377,0.224252,0.722352,0.633997,0.0361063,0.0232254,0.0199463,0.570462,0.274072,0.969797,0.0929183,0.0456871,1,0.429898,0.933119,0.0102052,0.142654,0.695787,0.0190833,0.938908,0.343452,0.813712,0.920464,0.174151,0.0022895,0.500623,0.775748,0.277648,0.366003,0.963894,0.000253408,0.395311,0.0101094,0.355739,0.306192,0.247225,0.371495,1.20537e-005,0.31195,0.00171258
-436.954,0.978746,0.204452,4,15,0,452.474,0.99857,0.983596,0.723208,0.441285,0.125753,0.948794,0.730285,2.36453e-005,0.994537,0.00428498,0.816966,0.866062,0.316833,0.924148,0.0158776,0.947269,0.150039,0.21321,0.601436,0.974457,0.578366,0.126356,0.737268,0.514298,0.0033088,0.00142962,0.0164037,0.276792,0.558715,0.874247,0.0512057,0.269715,0.999976,0.00546309,0.995715,0.183034,0.133938,0.683167,0.0758519,0.984122,0.0527307,0.849961,0.78679,0.398564,0.0255428,0.421634,0.873644,0.262732,0.485702,0.996691,0.00583484,0.459352,0.000264391,0.254456,0.305531,0.285373,0.375239,1.78783e-006,0.31313,0.000817567
-435.591,0.846512,0.204452,4,15,0,460.287,0.999475,0.972545,0.749264,0.438861,0.112937,0.975998,0.763682,0.0244762,0.997581,0.00631943,0.659157,0.746952,0.513266,0.822988,0.271104,0.916342,0.102077,0.0582109,0.616411,0.983247,0.359217,0.173329,0.70564,0.463729,0.00800736,0.000524762,0.0274549,0.250736,0.561139,0.887063,0.0240023,0.236318,0.975524,0.00241913,0.993681,0.340843,0.253048,0.486734,0.177012,0.728896,0.0836582,0.897923,0.941789,0.383589,0.0167529,0.640783,0.826671,0.29436,0.536271,0.991993,0.00118781,0.412404,0.00162426,0.307257,0.291319,0.278884,0.416674,1.02301e-007,0.289195,0.00145486
-437.435,0.980391,0.204452,4,15,0,454.195,0.970354,0.868111,0.551588,0.245519,0.0245926,0.9962,0.96463,0.017178,0.604634,0.155917,0.996948,0.949577,0.264595,0.995351,0.0160186,0.740983,0.168015,0.285873,0.892684,0.934134,0.471295,0.676927,0.515977,0.754603,0.174616,0.0296462,0.131889,0.448412,0.754481,0.975407,0.00380006,0.0353699,0.982822,0.395366,0.844083,0.00305176,0.050423,0.735405,0.00464873,0.983981,0.259017,0.831985,0.714127,0.107316,0.0658664,0.528705,0.323073,0.484023,0.245397,0.825384,0.00175866,0.457726,0.000312542,0.323373,0.322356,0.213338,0.411032,1.68339e-005,0.264541,0.00554663
-439.226,0.914016,0.204452,4,15,0,460.166,0.984713,0.986712,0.83967,0.695869,0.0754984,0.733496,0.886299,0.0162545,0.999191,0.000599693,0.818336,0.900576,0.512334,0.898243,0.0439376,0.898733,0.0216411,0.110329,0.63286,0.860252,0.201502,0.0333666,0.876106,0.343485,0.00461347,0.0152867,0.0132882,0.16033,0.304131,0.924502,0.266504,0.113701,0.983745,0.000809191,0.9994,0.181664,0.0994241,0.487666,0.101757,0.956062,0.101267,0.978359,0.889671,0.36714,0.139748,0.798498,0.966633,0.123894,0.656515,0.995387,0.00629355,0.319815,0.00692221,0.358209,0.212237,0.293333,0.465498,8.91403e-005,0.309049,0.0285534
-441.913,0.930835,0.204452,4,15,0,462.859,0.561768,0.791401,0.412603,0.773675,0.0138545,0.999447,0.989739,0.000603991,0.878531,1.40961e-007,0.963631,0.896169,0.0850521,0.977793,0.0894813,0.823333,0.223892,0.13703,0.891408,0.939329,0.0502313,0.224107,0.60646,0.619911,0.000156647,0.438232,0.208599,0.587397,0.226325,0.986145,0.000552849,0.0102606,0.999396,0.121469,1,0.0363694,0.103831,0.914948,0.0222068,0.910519,0.176667,0.776108,0.86297,0.108592,0.0606712,0.949769,0.775893,0.39354,0.380089,0.999843,0.00665052,0.378498,0.000828272,0.284835,0.266173,0.330142,0.42359,0.00309215,0.302758,0.00343278
-447.373,0.914288,0.204452,4,15,0,459.573,0.976203,0.987242,0.325815,0.740022,0.124482,0.56352,0.604553,0.000840367,0.999886,1.34975e-006,0.962259,0.865012,0.0948864,0.888913,0.0284313,0.951174,0.119963,0.179883,0.76845,0.975855,0.464591,0.327984,0.708895,0.399828,0.00128106,0.0237967,0.012758,0.674185,0.259978,0.875518,0.43648,0.395447,0.99916,0.000114471,0.999999,0.0377408,0.134988,0.905114,0.111087,0.971569,0.0488258,0.880037,0.820117,0.23155,0.0241446,0.535409,0.672016,0.291105,0.600172,0.998719,0.015145,0.284801,1.2309e-005,0.404111,0.22693,0.293068,0.495355,0.00155387,0.262559,0.0164654
-439.774,0.953405,0.204452,4,15,0,465.795,0.981375,0.989958,0.551631,0.617238,0.00306852,0.998951,0.996648,0.144575,0.950255,1.89249e-005,0.83436,0.872863,0.278613,0.981411,0.0887121,0.639908,0.199225,0.120388,0.642566,0.604108,0.24851,0.237928,0.527988,0.576384,0.000106606,0.0186253,0.010042,0.448369,0.382762,0.996931,0.0010485,0.00335241,0.855425,0.0497451,0.999981,0.16564,0.127137,0.721387,0.0185889,0.911288,0.360092,0.800775,0.879612,0.357434,0.395892,0.75149,0.762072,0.472012,0.423616,0.999893,0.000518279,0.331536,1.10689e-006,0.342296,0.165414,0.323694,0.422323,0.001053,0.411743,0.00142226
-440.359,0.52779,0.204452,4,15,0,453.156,0.680368,0.98999,0.648648,0.622854,0.0169943,0.999069,0.97947,0.00281933,0.800464,7.48556e-006,0.915583,0.562628,0.321996,0.974492,0.0176059,0.78595,0.213462,0.314191,0.777624,0.820621,0.404834,0.621352,0.87732,0.540435,0.000393441,0.319632,0.0100099,0.351352,0.377146,0.983006,0.000931391,0.0205299,0.997181,0.199536,0.999993,0.0844174,0.437372,0.678004,0.0255084,0.982394,0.21405,0.786538,0.685809,0.222376,0.179379,0.595166,0.378648,0.12268,0.459565,0.999607,0.00394309,0.314819,5.60401e-006,0.317468,0.179597,0.355802,0.45968,0.000367916,0.356774,0.0115434
-441.217,0.641563,0.204452,4,15,0,461.91,0.989956,0.99746,0.47218,0.795605,0.0172388,0.757982,0.832445,0.12507,0.999447,0.0107724,0.947582,0.999,0.278831,0.971438,0.095808,0.826659,0.156331,0.0627011,0.682894,0.950403,0.136809,0.0409669,0.536241,0.551905,0.0016439,0.0100442,0.00253958,0.52782,0.204395,0.982761,0.242018,0.167555,0.87493,0.00055335,0.989228,0.0524177,0.00100029,0.721169,0.0285623,0.904192,0.173341,0.843669,0.937299,0.317106,0.0495974,0.863191,0.959033,0.463759,0.448095,0.998356,8.61643e-010,0.445087,0.00337736,0.325466,0.385952,0.2116,0.369102,0.00571861,0.241569,0.012128
-446.195,0.69028,0.204452,4,15,0,463.757,0.909231,0.983606,0.618143,0.629635,0.0451576,0.980851,0.964614,0.000413704,0.800196,0.0279297,0.996355,0.998893,0.07503,0.962838,0.00096465,0.85803,0.0805192,0.164315,0.829379,0.905932,0.448192,0.0636264,0.912555,0.8274,5.99343e-005,0.0907694,0.0163939,0.381857,0.370365,0.954842,0.0191492,0.0353857,0.999586,0.199804,0.97207,0.00364489,0.00110725,0.92497,0.0371618,0.999035,0.14197,0.919481,0.835685,0.170621,0.0940678,0.551808,0.936374,0.0874454,0.1726,0.99994,8.2878e-012,0.534984,0.00309069,0.257634,0.256381,0.205808,0.460334,0.00152851,0.280194,4.53793e-005
-439.311,0.988768,0.204452,4,15,0,459.606,0.64662,0.936047,0.596052,0.577999,0.0229947,0.996939,0.805174,0.0186197,0.955079,0.0203919,0.9475,0.998827,0.170815,0.976204,0.00718845,0.931126,0.0771782,0.243442,0.688595,0.969181,0.174855,0.0296346,0.944051,0.708224,0.000131278,0.35338,0.0639532,0.403948,0.422001,0.977005,0.00306142,0.194826,0.98138,0.0449214,0.979608,0.0525002,0.00117314,0.829185,0.0237961,0.992812,0.0688738,0.922822,0.756558,0.311405,0.0308191,0.825145,0.970365,0.0559491,0.291776,0.999869,8.8544e-012,0.432354,0.0048262,0.331871,0.286974,0.214391,0.41439,0.00112557,0.293809,0.0202589
-443.325,0.988193,0.204452,4,31,0,452.064,0.997446,0.994597,0.541149,0.503665,0.0489939,0.681082,0.97423,0.074716,0.988484,0.0604284,0.960636,0.978705,0.255945,0.912706,0.234316,0.766793,0.368486,0.164323,0.905118,0.987803,0.472237,0.0433138,0.341213,0.61011,0.369872,0.00255367,0.00540332,0.458851,0.496335,0.951006,0.318918,0.0257698,0.925284,0.0115164,0.939572,0.0393643,0.0212952,0.744055,0.0872942,0.765684,0.233207,0.631514,0.835677,0.094882,0.0121965,0.527763,0.956686,0.658787,0.38989,0.630128,3.92711e-011,0.391587,0.000528098,0.320278,0.334094,0.283272,0.307677,1.46147e-007,0.3577,0.00486302
-440.934,1,0.204452,4,15,0,456.08,0.74221,0.888682,0.599395,0.40448,0.0270902,0.997182,0.985092,0.0136201,0.94686,0.00697772,0.977395,0.701542,0.352887,0.96664,0.0114469,0.863368,0.110626,0.168181,0.70048,0.9722,0.330346,0.00629748,0.934325,0.630716,0.000343065,0.25779,0.111318,0.400605,0.59552,0.97291,0.00281814,0.0149077,0.98638,0.0531399,0.993022,0.0226052,0.298458,0.647113,0.03336,0.988553,0.136632,0.889374,0.831819,0.29952,0.0277999,0.669654,0.993703,0.0656751,0.369284,0.999657,3.8761e-008,0.341919,1.16813e-005,0.453225,0.284394,0.2024,0.440707,0.00173997,0.274886,0.00071629
-442.816,0.966792,0.204452,4,15,0,457.489,0.983138,0.943259,0.426871,0.397608,0.000316419,0.999676,0.979342,0.0131356,0.980034,0.0280454,0.689471,0.828592,0.511175,0.912596,0.0431816,0.714529,0.0704092,0.135587,0.883861,0.992948,0.355082,0.0202565,0.821941,0.625803,3.5539e-005,0.0168624,0.0567414,0.573129,0.602392,0.999684,0.000323982,0.0206575,0.986864,0.0199655,0.971955,0.310529,0.171408,0.488825,0.0874038,0.956818,0.285471,0.929591,0.864413,0.116139,0.00705166,0.644918,0.979744,0.178059,0.374197,0.999964,8.85928e-009,0.324157,0.000300225,0.335876,0.266583,0.339056,0.439738,2.24537e-005,0.29338,0.000888552
-436.932,0.815285,0.204452,4,15,0,461.392,0.92451,0.955735,0.591406,0.342947,0.00158994,0.999207,0.813435,0.0654672,0.879755,0.0693371,0.995453,0.946577,0.513797,0.999575,0.0104332,0.924346,0.335994,0.344319,0.730972,0.824794,0.380113,0.104185,0.623735,0.598461,0.0123672,0.0754897,0.0442648,0.408594,0.657053,0.99841,0.00079264,0.186565,0.934533,0.120245,0.930663,0.00454742,0.053423,0.486203,0.000425453,0.989567,0.0756539,0.664006,0.655681,0.269028,0.175206,0.619887,0.895815,0.376265,0.401539,0.987633,3.54101e-005,0.376081,0.00071057,0.410837,0.384424,0.212755,0.315309,0.000320006,0.29952,7.60178e-006
-434.452,0.976349,0.204452,4,15,0,452.265,0.96015,0.999706,0.602199,0.712386,0.196773,0.999633,0.948371,0.0347523,0.976952,0.0222043,0.879644,0.817735,0.177787,0.667015,0.00545502,0.800892,0.108062,0.178753,0.878869,0.994244,0.393941,0.188299,0.663435,0.701505,0.00870562,0.03985,0.000293727,0.397801,0.287614,0.803227,0.000366789,0.0516294,0.965248,0.0230482,0.977796,0.120356,0.182265,0.822213,0.332985,0.994545,0.199108,0.891938,0.821247,0.121131,0.00575569,0.606059,0.811701,0.336565,0.298495,0.991294,0.000964175,0.428599,0.00560242,0.310072,0.232553,0.23435,0.461029,0.00964081,0.299852,0.0173372
-432.108,0.930775,0.204452,4,15,0,445.471,0.846629,0.999343,0.669178,0.630729,0.0166591,0.993548,0.758691,0.0786924,0.696713,0.0834082,0.95227,0.846384,0.356998,0.99942,0.00203348,0.898104,0.0912707,0.269542,0.760171,0.853873,0.28661,0.368069,0.661354,0.522451,0.0364292,0.153371,0.00065739,0.330822,0.369271,0.983341,0.00645243,0.241309,0.921308,0.303287,0.916592,0.0477303,0.153616,0.643002,0.000579633,0.997967,0.101896,0.908729,0.730458,0.239829,0.146127,0.71339,0.631931,0.338646,0.477549,0.963571,0.00237119,0.39297,0.00113325,0.378039,0.329449,0.228196,0.372938,9.27037e-008,0.294109,0.000794586
-438.633,0.850682,0.204452,4,15,0,454.147,0.948542,0.99579,0.648716,0.602088,0.0633739,0.691041,0.959933,0.00427434,0.993867,0.0204988,0.99258,0.999885,0.22999,0.842776,0.0983736,0.792659,0.324063,0.0588862,0.845295,0.974749,0.250544,0.244447,0.773846,0.660518,0.0494953,0.0514579,0.0042097,0.351284,0.397912,0.936626,0.308959,0.040067,0.995726,0.0061335,0.979501,0.00742024,0.000115325,0.77001,0.157224,0.901626,0.207341,0.675937,0.941114,0.154705,0.0252512,0.749456,0.755553,0.226154,0.339482,0.950505,0.00198715,0.361531,0.00183086,0.267139,0.272175,0.345023,0.428551,5.77355e-015,0.295456,0.0263065
-436.387,1,0.204452,4,15,0,446.594,0.8704,0.88095,0.650096,0.486423,0.035019,0.99435,0.933141,0.0142471,0.904406,0.0363371,0.921069,0.887948,0.0537939,0.991701,0.0236551,0.879446,0.0655984,0.0219277,0.630411,0.759366,0.120519,0.231206,0.486784,0.701364,0.0356554,0.1296,0.11905,0.349904,0.513577,0.964981,0.00565017,0.0668588,0.985753,0.0955936,0.963663,0.0789308,0.112052,0.946206,0.00829896,0.976345,0.120554,0.934402,0.978072,0.369589,0.240634,0.879481,0.768794,0.513216,0.298636,0.964345,0.00112458,0.451394,0.00372967,0.326739,0.26319,0.211597,0.436013,2.90717e-016,0.295943,0.0102701
-434.335,0.957009,0.204452,4,15,0,454.79,0.951394,0.984198,0.72125,0.461928,0.0207449,0.977175,0.971565,0.0422791,0.99849,0.00610881,0.933296,0.84907,0.328454,0.906339,0.0513272,0.929846,0.246819,0.370606,0.85476,0.966081,0.0418965,0.294867,0.829916,0.36743,0.0461039,0.0486058,0.0158015,0.27875,0.538072,0.979255,0.0228249,0.0284351,0.957721,0.0015104,0.993891,0.0667044,0.15093,0.671546,0.0936606,0.948673,0.0701541,0.753181,0.629394,0.14524,0.0339187,0.958103,0.705133,0.170084,0.63257,0.953896,0.0179667,0.270684,0.00182636,0.333865,0.273158,0.35629,0.401622,0.000143207,0.305427,0.0390169
-435.903,0.952702,0.204452,4,15,0,446.201,0.647389,0.979529,0.579005,0.590264,0.100117,0.99729,0.73997,0.00277069,0.94951,0.0122901,0.965366,0.867243,0.244864,0.978367,0.0021611,0.949997,0.0734705,0.0277213,0.570912,0.634471,0.0187749,0.047383,0.826128,0.822281,0.0387166,0.352611,0.0204714,0.420995,0.409736,0.899883,0.00270991,0.26003,0.997229,0.0504903,0.98771,0.0346345,0.132757,0.755136,0.0216327,0.997839,0.0500032,0.92653,0.972279,0.429088,0.365529,0.981225,0.952617,0.173872,0.177719,0.961283,0.0163853,0.380739,7.19119e-005,0.305893,0.255464,0.278799,0.419459,0.0111068,0.308619,0.0234624
-442.875,0.990449,0.204452,4,15,0,454.677,0.963026,0.833978,0.619883,0.578397,0.0162537,0.994447,0.979931,5.30825e-007,0.914906,0.0742318,0.994411,0.863291,0.126834,0.960919,0.144726,0.997921,0.342539,0.378087,0.876365,0.957785,0.541891,0.195632,0.646358,0.210728,0.0547984,0.0369738,0.166022,0.380117,0.421603,0.983746,0.00555251,0.0200689,0.999999,0.0850944,0.925768,0.00558857,0.136709,0.873166,0.0390808,0.855274,0.00207906,0.657461,0.621913,0.123635,0.0422154,0.458109,0.804368,0.353642,0.789272,0.945202,0.0123819,0.393905,0.00732131,0.284535,0.170792,0.304732,0.519817,0.000834991,0.289688,0.0159929
-444.687,0.910385,0.204452,4,15,0,458.945,0.866612,0.997495,0.622181,0.594475,0.103838,0.969811,0.90823,0.000692051,0.99457,0.000112184,0.871786,0.998494,0.416025,0.972203,0.000383969,0.538266,0.0452735,0.00800695,0.742826,0.945307,0.180825,0.261417,0.722275,0.871102,0.023954,0.133388,0.00250521,0.377819,0.405525,0.896162,0.0301894,0.0917698,0.999308,0.00542951,0.999888,0.128214,0.00150589,0.583975,0.0277966,0.999616,0.461734,0.954726,0.991993,0.257174,0.0546931,0.819175,0.738583,0.277725,0.128898,0.976046,0.000603189,0.327944,0.000309525,0.386693,0.375989,0.265788,0.293242,0.00471973,0.329856,0.0148555
-440.115,0.660234,0.204452,4,15,0,462.373,0.911385,0.892674,0.455556,0.619268,0.00783044,0.829773,0.897717,0.264521,0.758032,5.58952e-005,0.913828,0.964351,0.0964874,0.933876,0.00317785,0.986436,0.432181,0.262577,0.633703,0.729657,0.343253,0.365007,0.599384,0.603275,0.0749245,0.0886153,0.107326,0.544444,0.380732,0.99217,0.170227,0.102283,0.735479,0.241968,0.999944,0.0861724,0.0356492,0.903513,0.0661236,0.996822,0.0135641,0.567819,0.737423,0.366297,0.270343,0.656747,0.634993,0.400616,0.396725,0.925075,1.69011e-007,0.439918,0.00251979,0.247588,0.20308,0.311642,0.48833,0.000361069,0.30607,0.000490578
